Node Number,Height,Location,Area,Mass Flow,Pressure,Velocity,Velocity.Curl,Velocity.Helicity,Wall Shear,X,Y,Z
101,Neutral,RSU,1.91807757e-07,-9.32050170e-06,1.60000000e+04,6.64155930e-02,8.45335236e+01,5.05652070e-01,null,4.02826145e-02,1.21479727e-01,-1.76411588e-02
102,Neutral,RSU,9.87688622e-07,-4.16545572e-06,1.60000000e+04,8.76090750e-02,2.53218460e+01,-1.30881572e+00,null,4.43672985e-02,1.19206205e-01,-1.58175938e-02
103,Neutral,RSU,9.58904820e-07,-5.35072468e-06,1.60000000e+04,1.03128225e-01,2.40091782e+01,-1.99997890e+00,null,4.49633636e-02,1.19099878e-01,-1.61544438e-02
104,Neutral,RSU,8.61507317e-07,-4.62117487e-06,1.60000000e+04,1.12380393e-01,2.34773083e+01,-2.34861398e+00,null,4.50962633e-02,1.19361125e-01,-1.69916935e-02
105,Neutral,RSU,4.72115630e-07,-6.41613042e-06,1.60000000e+04,1.15075745e-01,9.94850063e+00,-4.12934750e-01,null,4.28886600e-02,1.20852619e-01,-1.86800156e-02
106,Neutral,RSU,5.29455519e-07,-6.42430859e-06,1.60000000e+04,1.11533701e-01,1.42639685e+01,-8.49047184e-01,null,4.34495136e-02,1.20466322e-01,-1.82313733e-02
107,Neutral,RSU,3.50565358e-07,-2.85205933e-05,1.60000000e+04,1.16749123e-01,1.82287579e+01,-2.01309174e-01,null,4.31097299e-02,1.20981209e-01,-1.92543752e-02
108,Neutral,RSU,3.19170738e-07,-4.46350668e-06,1.60000000e+04,1.16018116e-01,9.36620808e+00,-1.53302580e-01,null,4.28495891e-02,1.20959058e-01,-1.89239997e-02
109,Neutral,RSU,2.51685321e-07,-4.91832861e-06,1.60000000e+04,9.38294008e-02,3.07029343e+01,6.93101764e-01,null,4.08309326e-02,1.21270508e-01,-1.76530518e-02
110,Neutral,RSU,1.20376214e-07,-1.93257183e-05,1.60000000e+04,7.96723273e-03,2.78799133e+01,-2.69091502e-03,null,3.99917327e-02,1.20086335e-01,-1.36111807e-02
111,Neutral,RSU,1.02934308e-07,-2.09762075e-05,1.60000000e+04,9.75606311e-03,3.81275597e+01,-5.68857044e-03,null,3.97031419e-02,1.20375924e-01,-1.40849380e-02
112,Neutral,RSU,8.99318593e-08,-2.22764938e-05,1.60000000e+04,4.57547279e-03,3.07284279e+01,-4.26919758e-03,null,3.95735204e-02,1.20401032e-01,-1.40169989e-02
113,Neutral,RSU,1.05507802e-07,-1.93575797e-05,1.60000000e+04,3.77228367e-03,2.17918453e+01,-2.58324109e-03,null,3.98594551e-02,1.20103024e-01,-1.35179367e-02
114,Neutral,RSU,1.76197375e-07,-2.00300601e-05,1.60000000e+04,1.12118036e-01,3.77951088e+01,-1.48834133e+00,null,4.55193706e-02,1.20095782e-01,-1.93976164e-02
115,Neutral,RSU,4.08322478e-07,-4.90307593e-06,1.60000000e+04,3.50134857e-02,2.80614471e+01,-1.83859527e-01,null,4.45034094e-02,1.18167654e-01,-1.31816994e-02
116,Neutral,RSU,7.52643814e-07,-3.94037943e-06,1.60000000e+04,4.53386009e-02,2.65026283e+01,-3.13191414e-01,null,4.42941412e-02,1.18471898e-01,-1.37773212e-02
117,Neutral,RSU,3.23351117e-07,-2.02632891e-05,1.60000000e+04,1.19957767e-01,1.75465279e+01,-1.66029143e+00,null,4.50913869e-02,1.20144643e-01,-1.90822352e-02
118,Neutral,RSU,6.02511477e-07,-4.18091668e-06,1.60000000e+04,1.17077209e-01,2.16695709e+01,-2.46697998e+00,null,4.59704958e-02,1.19139403e-01,-1.73098408e-02
119,Neutral,RSU,5.34358776e-07,-3.95633879e-06,1.60000000e+04,1.17676817e-01,2.24205627e+01,-2.28344059e+00,null,4.60825972e-02,1.19286276e-01,-1.78195070e-02
120,Neutral,RSU,5.46513945e-07,-5.24810093e-06,1.60000000e+04,1.19809568e-01,2.02518635e+01,-2.20196986e+00,null,4.56616767e-02,1.19650669e-01,-1.83554254e-02
121,Neutral,RSU,5.22912387e-07,-4.79238679e-06,1.60000000e+04,1.04116186e-01,1.60941181e+01,-4.28685755e-01,null,4.28391173e-02,1.20441824e-01,-1.75296515e-02
122,Neutral,RSU,3.62547325e-07,-1.60354807e-06,1.60000000e+04,1.05554380e-01,1.19964991e+01,2.77381033e-01,null,4.19674218e-02,1.20924138e-01,-1.79111566e-02
123,Neutral,RSU,4.73241641e-07,-4.78420861e-06,1.60000000e+04,1.07570797e-01,1.22183237e+01,-1.65057220e-02,null,4.23104577e-02,1.20807335e-01,-1.79562718e-02
124,Neutral,RSU,2.86909312e-07,-4.70389896e-05,1.60000000e+04,5.00557646e-02,3.68551941e+01,-4.11231041e-01,null,4.54500914e-02,1.17904022e-01,-1.34632587e-02
125,Neutral,RSU,1.93482592e-07,-4.59369148e-05,1.60000000e+04,4.78745736e-02,4.17489967e+01,-4.29774106e-01,null,4.62143160e-02,1.17657974e-01,-1.36016831e-02
126,Neutral,RSU,2.70182397e-07,-2.15915934e-05,1.60000000e+04,4.13120165e-02,3.74761925e+01,-2.86425531e-01,null,4.53861840e-02,1.17887497e-01,-1.33524481e-02
127,Neutral,RSU,2.94464371e-07,-2.06842160e-05,1.60000000e+04,2.69371700e-02,4.07254333e+01,-1.21955998e-01,null,4.55250405e-02,1.17709555e-01,-1.30212391e-02
128,Neutral,RSU,2.14689294e-07,-8.47871263e-07,1.60000000e+04,3.59686725e-02,5.07739296e+01,-2.03549057e-01,null,4.62561809e-02,1.17625609e-01,-1.35587575e-02
129,Neutral,RSU,2.34403302e-07,-8.53778511e-06,1.60000000e+04,9.73721594e-02,5.02436562e+01,-1.67196417e+00,null,4.70975414e-02,1.18793018e-01,-1.75580420e-02
130,Neutral,RSU,2.19047976e-07,-1.00163006e-05,1.60000000e+04,9.91017893e-02,5.11820488e+01,-1.67229295e+00,null,4.68918420e-02,1.19067967e-01,-1.80790536e-02
131,Neutral,RSU,3.05762342e-07,-5.20876438e-06,1.60000000e+04,1.08522944e-01,4.05337753e+01,-1.88821459e+00,null,4.67057265e-02,1.19169168e-01,-1.81557555e-02
132,Neutral,RSU,2.39208106e-07,-8.52968878e-06,1.60000000e+04,7.48504251e-02,8.39581909e+01,-8.31314564e-01,null,4.74461354e-02,1.18700273e-01,-1.76733173e-02
133,Neutral,RSU,1.44522289e-07,-2.76829924e-05,1.60000000e+04,2.41819900e-02,4.91463814e+01,3.33709717e-02,null,3.97428311e-02,1.20592870e-01,-1.47065558e-02
134,Neutral,RSU,1.50271802e-07,-3.03625802e-05,1.60000000e+04,3.41243893e-02,3.95813141e+01,9.60954428e-02,null,3.99460942e-02,1.20529324e-01,-1.47484522e-02
135,Neutral,RSU,1.57338604e-07,-3.22555134e-05,1.60000000e+04,2.83134487e-02,3.26498528e+01,5.19750416e-02,null,4.01226506e-02,1.20295055e-01,-1.43058849e-02
136,Neutral,RSU,1.49127686e-07,-3.10638934e-05,1.60000000e+04,1.68536715e-02,3.74091911e+01,6.87983632e-03,null,3.98564972e-02,1.20346926e-01,-1.41672119e-02
137,Neutral,RSU,1.83597507e-07,-1.15328330e-05,1.60000000e+04,1.39522459e-02,3.02158966e+01,7.84859061e-03,null,4.01475616e-02,1.20067619e-01,-1.37235373e-02
138,Neutral,RSU,3.04041180e-07,-2.37545319e-05,1.60000000e+04,3.57852802e-02,3.24204750e+01,-2.05564931e-01,null,4.46354263e-02,1.18091434e-01,-1.31154256e-02
139,Neutral,RSU,3.41025640e-07,-2.39141555e-05,1.60000000e+04,1.95366442e-02,3.14004326e+01,-6.22713193e-02,null,4.47103754e-02,1.17896959e-01,-1.26734059e-02
140,Neutral,RSU,8.16692648e-07,-3.99114651e-06,1.60000000e+04,6.74576163e-02,2.68909454e+01,-7.44242966e-01,null,4.46359068e-02,1.18586197e-01,-1.44392345e-02
141,Neutral,RSU,3.18954960e-07,-2.89160016e-05,1.60000000e+04,1.03559099e-01,6.78354111e+01,3.78015995e-01,null,4.30356488e-02,1.21156961e-01,-1.96472220e-02
142,Neutral,RSU,9.54640882e-07,-4.97544715e-06,1.60000000e+04,7.09570572e-02,2.53875809e+01,-7.76157856e-01,null,4.41605337e-02,1.18976705e-01,-1.49882492e-02
143,Neutral,RSU,2.29452837e-07,-1.05673007e-05,1.60000000e+04,7.72973299e-02,8.70606155e+01,-8.24951172e-01,null,4.72278409e-02,1.19015791e-01,-1.82897020e-02
144,Neutral,RSU,2.06947973e-07,-3.78846084e-06,1.60000000e+04,7.25933984e-02,8.67473373e+01,5.49124360e-01,null,4.06273454e-02,1.21563196e-01,-1.82237066e-02
145,Neutral,RSU,2.05850839e-07,-3.18620869e-06,1.60000000e+04,9.26004276e-02,3.95914497e+01,6.70525908e-01,null,4.09184024e-02,1.21383660e-01,-1.80468727e-02
146,Neutral,RSU,6.66609594e-08,-8.31826492e-06,1.60000215e+04,0.00000000e+00,1.27677097e+01,0.00000000e+00,1.35555655e-01,4.01957147e-02,1.19748950e-01,-1.29213836e-02
147,Neutral,RSU,8.27742497e-08,-2.05647157e-05,1.60000176e+04,0.00000000e+00,8.18811893e+00,0.00000000e+00,1.02720901e-01,4.08019051e-02,1.19332619e-01,-1.24396542e-02
148,Neutral,RSU,1.75155606e-07,-5.12178922e-05,1.60000000e+04,2.43935199e-03,9.88785076e+00,-1.11374445e-03,null,4.09111045e-02,1.19346343e-01,-1.25901857e-02
149,Neutral,RSU,1.41382841e-07,-3.43737229e-05,1.60000000e+04,3.24197439e-03,1.51993523e+01,-1.90729741e-03,null,4.03115526e-02,1.19746938e-01,-1.30367391e-02
150,Neutral,RSU,1.96310751e-07,-3.28880160e-05,1.60000000e+04,5.20525174e-03,1.37239084e+01,-9.25974920e-04,null,4.10429910e-02,1.19360223e-01,-1.27647687e-02
151,Neutral,RSU,1.59683509e-07,-2.83704412e-05,1.60000000e+04,6.86303712e-03,2.00342178e+01,-1.61647424e-03,null,4.04515117e-02,1.19742200e-01,-1.31699461e-02
152,Neutral,RSU,4.22163637e-08,-3.65853839e-06,1.60000244e+04,0.00000000e+00,2.60128899e+01,0.00000000e+00,1.99981108e-01,3.94636504e-02,1.20423444e-01,-1.39624206e-02
153,Neutral,RSU,4.95910371e-08,-2.28249360e-06,1.60000273e+04,0.00000000e+00,1.83790531e+01,0.00000000e+00,1.65356293e-01,3.97506319e-02,1.20114788e-01,-1.34359961e-02
154,Neutral,RSU,1.94931687e-07,-1.56936258e-05,1.60000000e+04,3.51706147e-03,9.25668907e+00,-1.71586871e-05,null,4.17233706e-02,1.18955910e-01,-1.23925051e-02
155,Neutral,RSU,1.74565074e-07,-3.77600154e-05,1.60000000e+04,1.64919673e-03,6.62300920e+00,-3.20642663e-04,null,4.16260660e-02,1.18922651e-01,-1.22021167e-02
156,Neutral,RSU,8.26513968e-08,-2.30354490e-05,1.60000156e+04,0.00000000e+00,5.40402555e+00,0.00000000e+00,7.90862367e-02,4.15412374e-02,1.18895367e-01,-1.20407278e-02
157,Neutral,RSU,2.06092196e-07,-6.29521965e-05,1.60000000e+04,2.87829246e-03,1.14987917e+01,1.05430256e-04,null,4.39128168e-02,1.17933705e-01,-1.19404253e-02
158,Neutral,RSU,2.28914288e-07,-4.17112096e-05,1.60000000e+04,6.34569069e-03,1.64133492e+01,-2.39264034e-03,null,4.38978001e-02,1.18021190e-01,-1.21587720e-02
159,Neutral,RSU,1.83381644e-07,-2.56142812e-05,1.60000000e+04,3.58259422e-03,1.08650608e+01,-2.94410158e-04,null,4.30887192e-02,1.18299253e-01,-1.20592229e-02
160,Neutral,RSU,1.64318408e-07,-8.64810718e-05,1.60000000e+04,1.65820541e-03,7.60000610e+00,6.22097868e-05,null,4.30625603e-02,1.18236117e-01,-1.18630957e-02
161,Neutral,RSU,7.75487052e-08,-6.23018786e-05,1.60000117e+04,0.00000000e+00,6.06899595e+00,0.00000000e+00,7.95149431e-02,4.30356786e-02,1.18184194e-01,-1.16962008e-02
162,Neutral,RSU,9.82324480e-08,-2.36505075e-05,1.60000156e+04,0.00000000e+00,9.10548210e+00,0.00000000e+00,1.01870432e-01,4.39043082e-02,1.17865928e-01,-1.17502883e-02
163,Neutral,RSU,1.72470536e-07,-2.91984197e-05,1.60000000e+04,2.79047992e-03,8.38059711e+00,3.70128080e-04,null,4.24003452e-02,1.18597575e-01,-1.21396556e-02
164,Neutral,RSU,1.54354709e-07,-9.22926702e-05,1.60000000e+04,1.31587801e-03,5.95055199e+00,4.19961289e-05,null,4.23424244e-02,1.18549637e-01,-1.19510703e-02
165,Neutral,RSU,7.31582759e-08,-6.42651867e-05,1.60000146e+04,0.00000000e+00,4.78963709e+00,0.00000000e+00,7.15187788e-02,4.22911011e-02,1.18509807e-01,-1.17910476e-02
166,Neutral,RSU,2.51894818e-07,-4.18195305e-05,1.60000000e+04,1.09667033e-02,2.63877697e+01,-9.13788285e-03,null,4.47849669e-02,1.17774516e-01,-1.24236569e-02
167,Neutral,RSU,2.27945520e-07,-5.72283279e-05,1.60000000e+04,5.05629042e-03,1.95315685e+01,6.25007786e-04,null,4.48480733e-02,1.17669344e-01,-1.22081218e-02
168,Neutral,RSU,1.09261208e-07,-1.69024006e-05,1.60000254e+04,0.00000000e+00,1.58997898e+01,0.00000000e+00,1.47987247e-01,4.49009500e-02,1.17579453e-01,-1.20228045e-02
169,Neutral,RSU,2.58831193e-07,-6.60228625e-06,1.60000000e+04,3.80578302e-02,7.98945313e+01,-9.85460281e-02,null,4.74046133e-02,1.17744595e-01,-1.50739457e-02
170,Neutral,RSU,2.41274563e-07,-4.84737429e-05,1.60000000e+04,2.93332767e-02,6.62493439e+01,-4.16396260e-02,null,4.70121317e-02,1.17561579e-01,-1.41753685e-02
171,Neutral,RSU,2.18687262e-07,-8.28534539e-05,1.60000000e+04,1.40726585e-02,5.37455864e+01,2.49670148e-02,null,4.71875183e-02,1.17455803e-01,-1.40752643e-02
172,Neutral,RSU,2.35188935e-07,-4.09800741e-05,1.60000000e+04,1.85306575e-02,6.73211823e+01,3.79163623e-02,null,4.76139560e-02,1.17641762e-01,-1.50170913e-02
173,Neutral,RSU,1.04596907e-07,-3.45005756e-05,1.60000654e+04,0.00000000e+00,4.53633499e+01,0.00000000e+00,3.35677236e-01,4.73394208e-02,1.17365479e-01,-1.39919873e-02
174,Neutral,RSU,1.12318226e-07,-3.45007975e-05,1.60000771e+04,0.00000000e+00,5.77332916e+01,0.00000000e+00,4.11040008e-01,4.77953851e-02,1.17554829e-01,-1.49736665e-02
175,Neutral,RSU,2.31524453e-07,-7.17551302e-05,1.60000000e+04,2.19663456e-02,5.16114120e+01,-2.40567327e-02,null,4.64158505e-02,1.17504098e-01,-1.34001663e-02
176,Neutral,RSU,2.38665109e-07,-2.96719772e-05,1.60000000e+04,1.61417015e-02,3.84988747e+01,-2.06003636e-02,null,4.56449650e-02,1.17586516e-01,-1.28171481e-02
177,Neutral,RSU,2.16269427e-07,-6.56601624e-05,1.60000000e+04,7.67595880e-03,3.04284992e+01,2.24820897e-03,null,4.57479283e-02,1.17480628e-01,-1.26412585e-02
178,Neutral,RSU,2.09618165e-07,-1.33587309e-04,1.60000000e+04,1.05354330e-02,4.16784973e+01,1.21643990e-02,null,4.65534404e-02,1.17399521e-01,-1.32638644e-02
179,Neutral,RSU,1.03301574e-07,-3.64147782e-05,1.60000371e+04,0.00000000e+00,2.52796078e+01,0.00000000e+00,2.09614649e-01,4.58312035e-02,1.17390685e-01,-1.24874823e-02
180,Neutral,RSU,1.00282712e-07,-6.21945655e-05,1.60000527e+04,0.00000000e+00,3.49255981e+01,0.00000000e+00,2.74621010e-01,4.66706641e-02,1.17309965e-01,-1.31465159e-02
181,Neutral,RSU,2.58181842e-07,-5.81771656e-06,1.60000000e+04,4.54845391e-02,9.14910736e+01,-1.84187770e-01,null,4.76271063e-02,1.18019789e-01,-1.60418730e-02
182,Neutral,RSU,2.34819282e-07,-3.91736685e-05,1.60000000e+04,2.23591998e-02,8.17154236e+01,3.55979800e-02,null,4.78528775e-02,1.17930509e-01,-1.60383899e-02
183,Neutral,RSU,1.99161121e-07,-4.13832022e-05,1.60000000e+04,2.37925034e-02,9.54355316e+01,3.44190598e-02,null,4.79325540e-02,1.18263297e-01,-1.70115381e-02
184,Neutral,RSU,2.20195147e-07,-3.27935595e-05,1.60000000e+04,4.82520647e-02,1.03551392e+02,-1.74664974e-01,null,4.77220044e-02,1.18329249e-01,-1.69684831e-02
185,Neutral,RSU,1.12419087e-07,-3.34642355e-05,1.60000732e+04,0.00000000e+00,7.16252136e+01,0.00000000e+00,4.93883640e-01,4.80463952e-02,1.17853999e-01,-1.60354488e-02
186,Neutral,RSU,9.47330392e-08,-8.71531574e-06,1.60000537e+04,0.00000000e+00,8.49137726e+01,0.00000000e+00,5.64678490e-01,4.81119901e-02,1.18213147e-01,-1.70644131e-02
187,Neutral,RSU,1.79155435e-07,-5.00051756e-05,1.60000000e+04,4.83931787e-02,1.12417191e+02,-9.34128761e-02,null,4.76612523e-02,1.18649215e-01,-1.77609529e-02
188,Neutral,RSU,1.60704047e-07,-6.57135897e-05,1.60000000e+04,2.39476711e-02,1.04862610e+02,5.73831797e-02,null,4.78453264e-02,1.18605904e-01,-1.78369638e-02
189,Neutral,RSU,1.47500913e-07,-6.29746792e-05,1.60000000e+04,2.51236930e-02,1.13141106e+02,7.23570585e-02,null,4.75931726e-02,1.18957222e-01,-1.85138062e-02
190,Neutral,RSU,1.65290245e-07,-2.79394717e-05,1.60000000e+04,5.03909439e-02,1.19082344e+02,-7.39426613e-02,null,4.74250615e-02,1.18983969e-01,-1.84101388e-02
191,Neutral,RSU,7.58960752e-08,-1.59038937e-05,1.60000527e+04,0.00000000e+00,9.36754532e+01,0.00000000e+00,6.08625412e-01,4.80029359e-02,1.18567400e-01,-1.78982504e-02
192,Neutral,RSU,6.99421463e-08,-3.57897879e-05,1.60000850e+04,0.00000000e+00,1.02161713e+02,0.00000000e+00,6.56053245e-01,4.77354228e-02,1.18935272e-01,-1.86033640e-02
193,Neutral,RSU,7.14991018e-08,-4.55985319e-05,1.60001191e+04,0.00000000e+00,1.12408531e+02,0.00000000e+00,7.39057600e-01,4.73176986e-02,1.19326279e-01,-1.92137789e-02
194,Neutral,RSU,1.51155504e-07,-8.33205413e-05,1.60000000e+04,2.76534278e-02,1.22894592e+02,1.15191400e-01,null,4.71933596e-02,1.19334005e-01,-1.91048663e-02
195,Neutral,RSU,1.69682608e-07,-3.99457822e-05,1.60000000e+04,5.42321093e-02,1.25401474e+02,-1.42407417e-02,null,4.70459834e-02,1.19344078e-01,-1.89782009e-02
196,Neutral,RSU,5.51389405e-08,-3.40963743e-05,1.60002402e+04,0.00000000e+00,1.50909485e+02,0.00000000e+00,1.01273012e+00,4.54014465e-02,1.20509490e-01,-2.03812495e-02
197,Neutral,RSU,6.36123474e-08,-3.44658110e-05,1.60002891e+04,0.00000000e+00,1.57021973e+02,0.00000000e+00,1.08422256e+00,4.47114445e-02,1.20809488e-01,-2.04644687e-02
198,Neutral,RSU,1.35255760e-07,-4.86567478e-05,1.60000000e+04,3.87498885e-02,1.63032150e+02,2.72675961e-01,null,4.46846299e-02,1.20765232e-01,-2.03181524e-02
199,Neutral,RSU,1.17164063e-07,-9.38041921e-05,1.60000000e+04,3.48591767e-02,1.58997726e+02,2.46496841e-01,null,4.53540608e-02,1.20477647e-01,-2.02466864e-02
200,Neutral,RSU,6.07082953e-08,-2.83619738e-05,1.60001797e+04,0.00000000e+00,1.40507294e+02,0.00000000e+00,9.40876603e-01,4.60465997e-02,1.20177731e-01,-2.01663151e-02
201,Neutral,RSU,1.28804714e-07,-8.74718899e-05,1.60000000e+04,3.20201553e-02,1.49431534e+02,2.12262601e-01,null,4.59764637e-02,1.20156802e-01,-2.00372450e-02
202,Neutral,RSU,1.53227489e-07,-1.65168221e-05,1.60000000e+04,7.06083551e-02,1.46548401e+02,3.27912956e-01,null,4.46465202e-02,1.20715395e-01,-2.01451275e-02
203,Neutral,RSU,1.32971394e-07,-6.08789669e-05,1.60000000e+04,6.49884343e-02,1.47025543e+02,2.59747833e-01,null,4.52933684e-02,1.20442092e-01,-2.00883262e-02
204,Neutral,RSU,1.45582817e-07,-5.98354818e-05,1.60000000e+04,6.04835749e-02,1.41369507e+02,1.85424626e-01,null,4.58908416e-02,1.20133698e-01,-1.98862106e-02
205,Neutral,RSU,7.04375935e-08,-4.67775608e-05,1.60001445e+04,0.00000000e+00,1.25852730e+02,0.00000000e+00,8.40350926e-01,4.67253104e-02,1.19763851e-01,-1.97667107e-02
206,Neutral,RSU,1.49119145e-07,-8.37328989e-05,1.60000000e+04,2.99783535e-02,1.35426819e+02,1.63824558e-01,null,4.66272831e-02,1.19755842e-01,-1.96431167e-02
207,Neutral,RSU,1.67832440e-07,-3.87404762e-05,1.60000000e+04,5.74179180e-02,1.32958145e+02,8.49578381e-02,null,4.65097502e-02,1.19747877e-01,-1.94993187e-02
208,Neutral,RSU,5.52437243e-08,-5.48172648e-05,1.60001309e+04,0.00000000e+00,1.11611099e+02,0.00000000e+00,7.16348827e-01,4.02494781e-02,1.21813446e-01,-1.84992068e-02
209,Neutral,RSU,6.14343207e-08,-4.92977015e-05,1.60001025e+04,0.00000000e+00,9.66635818e+01,0.00000000e+00,6.39874339e-01,3.98484580e-02,1.21726915e-01,-1.78498048e-02
210,Neutral,RSU,1.30588361e-07,-6.16730249e-05,1.60000000e+04,2.16835830e-02,1.07378273e+02,2.93147564e-03,null,3.99713367e-02,1.21658273e-01,-1.77942794e-02
211,Neutral,RSU,1.17356443e-07,-5.57411076e-05,1.60000000e+04,2.39725411e-02,1.22030815e+02,3.30865383e-03,null,4.03569601e-02,1.21743694e-01,-1.84246637e-02
212,Neutral,RSU,5.12748421e-08,-7.37142136e-06,1.60001094e+04,0.00000000e+00,1.25658592e+02,0.00000000e+00,8.18762004e-01,4.07501236e-02,1.21825606e-01,-1.90535262e-02
213,Neutral,RSU,1.09980448e-07,-8.04143383e-06,1.60000000e+04,2.68013533e-02,1.35352051e+02,3.17716599e-02,null,4.08345684e-02,1.21758476e-01,-1.89619865e-02
214,Neutral,RSU,1.47745439e-07,-1.42522094e-05,1.60000000e+04,4.30688448e-02,1.15528229e+02,1.69618130e-01,null,4.01146077e-02,1.21576466e-01,-1.77247990e-02
215,Neutral,RSU,1.33267321e-07,-2.79364508e-06,1.60000000e+04,4.70794290e-02,1.27034889e+02,2.07107306e-01,null,4.04815115e-02,1.21660903e-01,-1.83330439e-02
216,Neutral,RSU,1.24950020e-07,-2.67353084e-06,1.60000000e+04,5.15742116e-02,1.33512253e+02,2.58824468e-01,null,4.09363508e-02,1.21678926e-01,-1.88553054e-02
217,Neutral,RSU,4.93539574e-08,-6.14464261e-06,1.60000156e+04,0.00000000e+00,3.61132431e+01,0.00000000e+00,2.51517653e-01,3.93062048e-02,1.20704941e-01,-1.45512298e-02
218,Neutral,RSU,1.05179836e-07,-2.02777464e-05,1.60000000e+04,6.66263094e-03,4.26378250e+01,-4.58206981e-03,null,3.94286029e-02,1.20672405e-01,-1.45917814e-02
219,Neutral,RSU,1.19600287e-07,-1.50033875e-05,1.60000000e+04,1.43291522e-02,5.17144051e+01,-1.88729167e-03,null,3.95728163e-02,1.20635644e-01,-1.46437641e-02
220,Neutral,RSU,6.47389342e-08,-3.87786440e-06,1.60000176e+04,0.00000000e+00,4.91088715e+01,0.00000000e+00,3.26732963e-01,3.92345190e-02,1.21012554e-01,-1.52992811e-02
221,Neutral,RSU,1.37534784e-07,-1.99586502e-05,1.60000000e+04,1.01450905e-02,5.75508614e+01,-5.88178635e-04,null,3.93765867e-02,1.20965853e-01,-1.53224329e-02
222,Neutral,RSU,7.39195727e-08,-2.97900169e-06,1.60000322e+04,0.00000000e+00,6.44934998e+01,0.00000000e+00,4.24761146e-01,3.92932110e-02,1.21316709e-01,-1.61739532e-02
223,Neutral,RSU,1.56689950e-07,-3.32608906e-05,1.60000000e+04,1.43514713e-02,7.43156433e+01,6.75892830e-03,null,3.94431427e-02,1.21256925e-01,-1.61703266e-02
224,Neutral,RSU,1.55258618e-07,-1.80130646e-05,1.60000000e+04,2.17148773e-02,6.92176361e+01,2.78092623e-02,null,3.95439230e-02,1.20911822e-01,-1.53523330e-02
225,Neutral,RSU,1.76253494e-07,-3.23310051e-05,1.60000000e+04,3.00117973e-02,8.65327225e+01,8.09067488e-02,null,3.96194644e-02,1.21186741e-01,-1.61663685e-02
226,Neutral,RSU,7.03710441e-08,-3.82021608e-06,1.60000605e+04,0.00000000e+00,8.16915131e+01,0.00000000e+00,5.46346188e-01,3.95130329e-02,1.21563286e-01,-1.70625579e-02
227,Neutral,RSU,1.49256252e-07,-3.72308459e-05,1.60000000e+04,1.84397455e-02,9.22561493e+01,8.12220573e-03,null,3.96512412e-02,1.21497191e-01,-1.70298368e-02
228,Neutral,RSU,1.68095525e-07,-3.44797918e-05,1.60000000e+04,3.72822173e-02,1.02109055e+02,1.29930139e-01,null,3.98138501e-02,1.21419124e-01,-1.69905201e-02
229,Neutral,RSU,7.99605857e-08,-5.64922902e-06,1.60003115e+04,0.00000000e+00,1.57893631e+02,0.00000000e+00,1.13221252e+00,4.38770093e-02,1.21120416e-01,-2.04264037e-02
230,Neutral,RSU,1.69674308e-07,-1.34572374e-05,1.60000000e+04,4.25929800e-02,1.61477554e+02,2.79182851e-01,null,4.38739173e-02,1.21061914e-01,-2.02667098e-02
231,Neutral,RSU,1.91080588e-07,-1.12285743e-05,1.60000000e+04,7.59492144e-02,1.40623566e+02,4.36266899e-01,null,4.38681394e-02,1.20993644e-01,-2.00780705e-02
232,Neutral,RSU,5.81762336e-08,-9.14726570e-07,1.60001582e+04,0.00000000e+00,1.35228668e+02,0.00000000e+00,9.02859032e-01,4.12901640e-02,1.21774584e-01,-1.94799285e-02
233,Neutral,RSU,1.23441481e-07,-1.27498072e-06,1.60000000e+04,3.19816731e-02,1.43136765e+02,9.68092680e-02,null,4.13840748e-02,1.21700555e-01,-1.93798002e-02
234,Neutral,RSU,7.84763756e-08,-9.72757448e-08,1.60002666e+04,0.00000000e+00,1.44097672e+02,0.00000000e+00,1.00524259e+00,4.20136377e-02,1.21642284e-01,-1.98801029e-02
235,Neutral,RSU,1.65065146e-07,-4.14888348e-07,1.60000000e+04,3.90178263e-02,1.48466431e+02,1.80832982e-01,null,4.20715660e-02,1.21565051e-01,-1.97339021e-02
236,Neutral,RSU,1.39394643e-07,-2.42837950e-06,1.60000000e+04,6.02524877e-02,1.34318680e+02,3.71114492e-01,null,4.14729342e-02,1.21616155e-01,-1.92466807e-02
237,Neutral,RSU,1.85179317e-07,-1.42824877e-06,1.60000000e+04,7.10374266e-02,1.31829590e+02,5.10693669e-01,null,4.21447568e-02,1.21472895e-01,-1.95637103e-02
238,Neutral,RSU,8.93003289e-08,-9.44174019e-08,1.60003145e+04,0.00000000e+00,1.52288361e+02,0.00000000e+00,1.10308945e+00,4.29274775e-02,1.21416308e-01,-2.02281550e-02
239,Neutral,RSU,1.89254948e-07,-2.78193141e-07,1.60000000e+04,4.34989557e-02,1.55026108e+02,2.56825686e-01,null,4.29568700e-02,1.21343687e-01,-2.00645365e-02
